Product,Quantity,UnitPrice,PaymentType,TransactionID,TotalPrice,Customer_id,Gender,sale_date,
Monitor,9,278.23,Gift Card,TX301841,2504.07,87,Female,2022-10-06,
Tablet,10,147.92,Online,TX301842,1479.2,90,Female,2022-09-12,
Printer,1,87.51,Online,TX301843,87.51,61,Female,2022-11-12,
Printer,3,391.06,Cash,TX301844,1173.18,76,Male,2022-12-01,
Phone,4,355.18,Online,TX301845,1420.72,59,Male,2023-11-20,
Printer,1,36.88,Gift Card,TX301846,36.88,104,Female,2022-11-14,
Tablet,10,10.16,Cash,TX301847,101.6,108,Female,2023-09-12,
Phone,8,104.62,Gift Card,TX301848,836.96,110,Female,2023-12-04,
Tablet,8,27.83,Debit Card,TX301849,222.64,91,Male,2023-09-10,
Printer,10,55.93,Gift Card,TX301850,559.3,52,Male,2023-12-18,
Printer,4,5.65,Gift Card,TX301851,22.6,105,Female,2023-09-21,
Printer,5,216.17,Cash,TX301852,1080.85,92,Female,2023-11-25,
Laptop,9,80.04,Gift Card,TX301853,720.36,78,Female,2022-12-06,
Printer,2,143.64,Gift Card,TX301854,287.28,105,Male,2022-10-08,
Laptop,7,51.16,Cash,TX301855,358.12,80,Male,2023-09-27,
Monitor,5,34.4,Debit Card,TX301856,172,56,Male,2022-09-22,
Desk,7,18.22,Credit Card,TX301857,127.54,73,Male,2022-09-30,
Chair,6,79.19,Debit Card,TX301858,475.14,77,Male,2022-12-21,
Tablet,5,190.38,Debit Card,TX301859,951.9,90,Female,2022-10-14,
Monitor,5,229.61,Online,TX301860,1148.05,79,Female,2022-12-22,
Monitor,4,324.27,Debit Card,TX301861,1297.08,68,Male,2022-12-25,
Desk,4,198.93,Debit Card,TX301862,795.72,70,Male,2022-09-12,
Tablet,5,259.34,Cash,TX301863,1296.7,113,Female,2023-10-14,
Tablet,4,313.06,Online,TX301864,1252.24,115,Female,2023-10-12,
Monitor,7,171.93,Credit Card,TX301865,1203.51,52,Male,2023-09-27,
Printer,5,282.97,Cash,TX301866,1414.85,101,Male,2023-09-14,
Monitor,3,311.18,Online,TX301867,933.54,96,Female,2022-09-23,
Laptop,1,244.7,Credit Card,TX301868,244.7,86,Male,2022-12-05,
Tablet,2,177.27,Gift Card,TX301869,354.54,61,Male,2022-09-01,
Chair,2,308.35,Cash,TX301870,616.7,79,Male,2023-09-20,
Tablet,1,195.84,Gift Card,TX301871,195.84,76,Female,2022-11-24,
Phone,7,127.06,Online,TX301872,889.42,100,Male,2022-12-11,
Desk,3,82.39,Gift Card,TX301873,247.17,107,Female,2023-09-17,
Laptop,8,140.23,Cash,TX301874,1121.84,73,Male,2023-11-08,
Printer,1,377.2,Credit Card,TX301875,377.2,87,Male,2023-09-27,
Monitor,3,138.21,Gift Card,TX301876,414.63,79,Male,2023-10-21,
Laptop,3,110.85,Credit Card,TX301877,332.55,99,Female,2022-10-14,
Chair,7,310.06,Debit Card,TX301878,2170.42,82,Female,2023-10-22,
Chair,10,385.52,Debit Card,TX301879,3855.2,53,Male,2022-11-05,
Tablet,4,87.37,Credit Card,TX301880,349.48,112,Female,2022-09-12,
Printer,5,203.42,Gift Card,TX301881,1017.1,65,Male,2022-11-19,
Desk,2,55.16,Credit Card,TX301882,110.32,70,Female,2022-12-08,
Chair,10,299.41,Debit Card,TX301883,2994.1,50,Male,2023-11-18,
Tablet,4,267.66,Debit Card,TX301884,1070.64,89,Female,2023-09-12,
Desk,6,62.24,Gift Card,TX301885,373.44,84,Male,2022-09-25,
Phone,9,244.93,Debit Card,TX301886,2204.37,80,Male,2022-11-24,
Desk,2,212.62,Debit Card,TX301887,425.24,84,Male,2023-12-20,
Desk,7,52.85,Cash,TX301888,369.95,86,Male,2022-11-05,
Chair,1,326.15,Cash,TX301889,326.15,59,Male,2022-11-04,
Phone,7,175.73,Credit Card,TX301890,1230.11,67,Female,2023-11-04,
Tablet,4,371.37,Gift Card,TX301891,1485.48,87,Female,2022-10-20,
Printer,10,23.95,Cash,TX301892,239.5,74,Female,2022-09-23,
Phone,5,262.3,Debit Card,TX301893,1311.5,105,Female,2022-11-08,
Printer,1,296.1,Gift Card,TX301894,296.1,85,Male,2022-12-02,
Monitor,2,81.7,Credit Card,TX301895,163.4,85,Female,2022-10-29,
Monitor,1,118.11,Online,TX301896,118.11,70,Male,2023-12-24,
Chair,4,334.63,Debit Card,TX301897,1338.52,88,Male,2023-09-22,
Phone,1,375,Cash,TX301898,375,55,Female,2022-09-25,
Printer,4,222.46,Online,TX301899,889.84,108,Male,2023-09-13,
Phone,10,46.15,Gift Card,TX301900,461.5,91,Male,2022-12-12,
Printer,1,257.81,Gift Card,TX301901,257.81,93,Female,2023-11-29,
Desk,7,245.36,Debit Card,TX301902,1717.52,110,Male,2022-09-03,
Phone,6,137.7,Cash,TX301903,826.2,62,Female,2023-10-13,
Tablet,8,53.07,Gift Card,TX301904,424.56,113,Male,2023-09-15,
Phone,7,36.76,Gift Card,TX301905,257.32,108,Male,2023-10-12,
Phone,9,253.94,Online,TX301906,2285.46,87,Male,2023-12-21,
Tablet,6,238.52,Cash,TX301907,1431.12,99,Male,2022-12-12,
Monitor,4,35.88,Cash,TX301908,143.52,56,Male,2022-11-27,
Laptop,9,378.07,Credit Card,TX301909,3402.63,62,Male,2023-11-19,
Chair,8,250.75,Cash,TX301910,2006,74,Female,2023-10-09,
Monitor,9,378.47,Online,TX301911,3406.23,99,Male,2022-09-30,
Printer,9,260.78,Online,TX301912,2347.02,91,Male,2022-09-24,
Monitor,5,361.01,Debit Card,TX301913,1805.05,94,Female,2022-09-23,
Monitor,2,60.41,Debit Card,TX301914,120.82,71,Female,2023-11-19,
Phone,3,139.66,Credit Card,TX301915,418.98,91,Female,2022-11-11,
Phone,1,122.07,Online,TX301916,122.07,56,Female,2022-12-24,
Desk,4,37.25,Credit Card,TX301917,149,52,Female,2023-09-05,
Printer,2,273.83,Gift Card,TX301918,547.66,55,Female,2023-12-17,
Monitor,5,166.06,Cash,TX301919,830.3,98,Female,2022-09-05,
Printer,5,196.29,Credit Card,TX301920,981.45,75,Female,2022-11-07,
Monitor,7,344.28,Gift Card,TX301921,2409.96,73,Female,2022-12-24,
Chair,5,296.54,Debit Card,TX301922,1482.7,102,Female,2023-11-22,
Desk,2,360.73,Online,TX301923,721.46,106,Female,2022-12-13,
Printer,7,24.06,Cash,TX301924,168.42,74,Female,2022-10-31,
Desk,2,226.52,Cash,TX301925,453.04,86,Female,2022-11-20,
Laptop,2,327.63,Credit Card,TX301926,655.26,62,Female,2023-11-22,
Chair,5,107.91,Cash,TX301927,539.55,59,Female,2023-11-19,
Phone,10,385.61,Cash,TX301928,3856.1,50,Female,2022-11-10,
Printer,1,237.23,Credit Card,TX301929,237.23,82,Female,2022-12-01,
Monitor,8,52.89,Gift Card,TX301930,423.12,81,Female,2023-10-05,
Tablet,5,361.66,Cash,TX301931,1808.3,110,Female,2023-09-09,
Phone,9,358.27,Credit Card,TX301932,3224.43,61,Female,2022-09-03,
Laptop,4,293.22,Debit Card,TX301933,1172.88,113,Female,2023-12-15,
Monitor,6,303.98,Gift Card,TX301934,1823.88,54,Male,2022-09-10,
Desk,9,162.68,Gift Card,TX301935,1464.12,84,Male,2022-10-01,
Tablet,10,8,Debit Card,TX301936,80,76,Male,2023-12-25,
Chair,7,340.66,Debit Card,TX301937,2384.62,55,Female,2022-12-06,
Desk,6,270.98,Debit Card,TX301938,1625.88,61,Female,2022-10-27,
Chair,2,349.95,Credit Card,TX301939,699.9,74,Male,2023-11-15,
Monitor,7,138.6,Gift Card,TX301940,970.2,109,Male,2023-11-25,
Tablet,9,44.39,Cash,TX301941,399.51,51,Male,2023-10-18,
Desk,3,302.75,Debit Card,TX301942,908.25,78,Female,2023-12-17,
Printer,6,28.69,Cash,TX301943,172.14,107,Female,2022-11-18,
Printer,3,373.68,Online,TX301944,1121.04,100,Male,2022-12-03,
Tablet,7,230.84,Debit Card,TX301945,1615.88,106,Male,2023-12-20,
Laptop,9,34.02,Gift Card,TX301946,306.18,78,Female,2023-10-12,
Phone,1,398.76,Online,TX301947,398.76,95,Female,2023-10-31,
Desk,9,261.52,Cash,TX301948,2353.68,75,Female,2023-12-12,
Tablet,1,308.67,Gift Card,TX301949,308.67,58,Female,2022-10-31,
Desk,3,223.33,Online,TX301950,669.99,70,Female,2022-11-17,
Phone,5,159.9,Credit Card,TX301951,799.5,106,Male,2022-10-19,
Desk,7,169.3,Gift Card,TX301952,1185.1,93,Female,2022-09-30,
Desk,6,47.97,Debit Card,TX301953,287.82,70,Female,2022-12-16,
Laptop,10,391.42,Debit Card,TX301954,3914.2,86,Female,2022-12-01,
Chair,4,32.51,Online,TX301955,130.04,82,Female,2022-11-17,
Monitor,2,56.04,Online,TX301956,112.08,99,Female,2022-09-16,
Printer,10,295.53,Credit Card,TX301957,2955.3,55,Male,2022-10-13,
Tablet,1,305.05,Credit Card,TX301958,305.05,87,Female,2023-09-24,
Laptop,10,71.44,Credit Card,TX301959,714.4,68,Female,2023-12-05,
Chair,10,24.92,Online,TX301960,249.2,52,Female,2022-11-13,
Tablet,3,120,Online,TX301961,360,102,Female,2022-11-08,
Desk,4,79.55,Credit Card,TX301962,318.2,82,Female,2023-10-06,
Chair,9,7.52,Gift Card,TX301963,67.68,50,Female,2023-09-29,
Chair,1,12.42,Cash,TX301964,12.42,61,Female,2022-11-20,
Monitor,7,163.51,Credit Card,TX301965,1144.57,85,Female,2022-09-08,
Desk,8,51.48,Credit Card,TX301966,411.84,95,Female,2023-10-30,
Desk,2,366.76,Credit Card,TX301967,733.52,71,Female,2022-11-28,
Phone,3,121.11,Cash,TX301968,363.33,50,Male,2022-11-13,
Laptop,7,85.91,Online,TX301969,601.37,110,Female,2023-09-14,
Tablet,5,50.09,Gift Card,TX301970,250.45,103,Female,2022-11-12,
Printer,2,161.52,Debit Card,TX301971,323.04,111,Female,2022-10-22,
Monitor,4,34.8,Cash,TX301972,139.2,74,Female,2023-12-18,
Tablet,3,185.38,Credit Card,TX301973,556.14,84,Female,2022-10-04,
Chair,6,223.02,Credit Card,TX301974,1338.12,66,Male,2022-11-18,
Phone,10,48.01,Online,TX301975,480.1,96,Female,2022-12-04,
Printer,9,166.29,Cash,TX301976,1496.61,50,Male,2023-09-16,
Tablet,6,270.73,Credit Card,TX301977,1624.38,77,Female,2022-10-23,
Printer,2,104.12,Gift Card,TX301978,208.24,69,Male,2022-12-20,
Laptop,2,316.44,Debit Card,TX301979,632.88,110,Female,2023-12-19,
Laptop,5,363.11,Online,TX301980,1815.55,80,Male,2023-09-08,
Tablet,2,277.01,Gift Card,TX301981,554.02,109,Female,2022-09-03,
Laptop,10,193.77,Credit Card,TX301982,1937.7,97,Female,2022-10-31,
Printer,4,162.22,Debit Card,TX301983,648.88,102,Male,2023-11-22,
Laptop,3,204.61,Online,TX301984,613.83,99,Female,2023-12-12,
Chair,10,122.7,Online,TX301985,1227,109,Female,2022-09-06,
Phone,3,145.46,Gift Card,TX301986,436.38,81,Female,2022-09-03,
Laptop,8,130.89,Online,TX301987,1047.12,79,Female,2022-10-16,
Monitor,4,142.82,Gift Card,TX301988,571.28,59,Female,2022-09-03,
Laptop,1,194.34,Gift Card,TX301989,194.34,64,Male,2022-10-30,
Laptop,2,376.62,Credit Card,TX301990,753.24,79,Female,2023-10-01,
Monitor,2,24.08,Gift Card,TX301991,48.16,88,Female,2022-11-21,
Tablet,9,332.9,Online,TX301992,2996.1,79,Female,2023-10-10,
Desk,2,371.73,Debit Card,TX301993,743.46,93,Male,2023-12-17,
Tablet,1,305.52,Gift Card,TX301994,305.52,62,Male,2023-11-20,
Phone,9,138.02,Gift Card,TX301995,1242.18,109,Male,2022-11-09,
Desk,7,242.35,Cash,TX301996,1696.45,54,Male,2022-09-12,
Phone,1,297.65,Online,TX301997,297.65,98,Male,2023-10-08,
Desk,1,343.54,Debit Card,TX301998,343.54,82,Male,2023-11-22,
Chair,1,152.49,Gift Card,TX301999,152.49,89,Male,2022-09-23,
